county,zip,res_ratio,bus_ratio,oth_ratio,tot_ratio
37021,28787,0.076831093,0.022614451,0.055008022,0.071495152
37021,28757,0.006095103,0.002482074,0.000458400,0.005629063
37021,28748,0.039618168,0.006205185,0.012147605,0.035959422
37021,28776,0.011301906,0.018822394,0.000229200,0.011669713
37021,28813,0.012046711,0.025992830,0.000458400,0.012965003
37021,28762,0.000081997,0.000000000,0.000000000,0.000072633
37021,28805,0.068433244,0.050468836,0.090763236,0.067445858
37021,28759,0.000553479,0.000068946,0.000000000,0.000496326
37021,28704,0.079953808,0.075496415,0.074948430,0.079430315
37021,28730,0.031131489,0.008066740,0.005500802,0.028429794
37021,28711,0.060582041,0.053433536,0.039422416,0.059395693
37021,28709,0.007598379,0.001378930,0.000000000,0.006851720
37021,28792,0.000109329,0.000000000,0.000000000,0.000096844
37021,28804,0.079304666,0.055639823,0.097180839,0.077699226
37021,28815,0.007981031,0.017719250,0.000458400,0.008637283
37021,28802,0.011957881,0.050606729,0.000458400,0.015047151
37021,28714,0.000102496,0.000000000,0.000000000,0.000090791
37021,28721,0.000068331,0.000000000,0.000000000,0.000060528
37021,28715,0.087039707,0.028957529,0.038964016,0.080671130
37021,28728,0.005220469,0.007722008,0.000916800,0.005326425
37023,28628,0.000000000,0.000000000,0.000816327,0.000020817
37023,28655,0.580726829,0.569857313,0.775510204,0.584932762
37023,28666,0.000000000,0.000000000,0.000816327,0.000020817
37023,28647,0.000000000,0.000000000,0.001632653,0.000041634
37023,28090,0.000138093,0.000000000,0.000000000,0.000124901
37023,28601,0.038366821,0.021105826,0.029387755,0.036929098
37023,28657,0.006605445,0.000594530,0.000000000,0.006016071
37023,28671,0.000000000,0.000000000,0.000816327,0.000020817
37023,28619,0.000023015,0.000000000,0.000816327,0.000041634
37023,28637,0.053372920,0.090665874,0.022040816,0.055185478
37023,28602,0.036502566,0.022294887,0.024489796,0.035201299
37023,28690,0.099749131,0.094530321,0.080000000,0.098880053
37023,28612,0.119220235,0.038941736,0.057959184,0.112036305
37023,28641,0.000000000,0.000297265,0.000816327,0.000041634
37023,28761,0.009896660,0.003864447,0.004081633,0.009325950
37023,28680,0.053441966,0.157550535,0.000816327,0.059390483
37023,28645,0.001887270,0.000297265,0.000000000,0.001727799
37023,28168,0.000069046,0.000000000,0.000000000,0.000062451
37025,28081,0.081881495,0.048513497,0.085156250,0.079250247
37025,28075,0.085726212,0.111705436,0.042187500,0.087252000
37025,28107,0.034701320,0.017041921,0.008593750,0.032953674
37025,28269,0.013006130,0.000248787,0.000000000,0.011818281
37025,28138,0.004262144,0.001119542,0.000000000,0.003956035
37025,28071,0.003581080,0.000746361,0.000000000,0.003308322
37025,28262,0.000131819,0.001865904,0.000000000,0.000269050
37025,28036,0.016762968,0.005224530,0.002343750,0.015654739
37025,28026,0.009501944,0.059335738,0.000781250,0.013382759
37025,28124,0.028220225,0.013807688,0.003125000,0.026745588
37025,28025,0.246435398,0.252518970,0.284375000,0.247406655
37025,28027,0.339323769,0.355516855,0.464843750,0.342221956
37025,28082,0.019300481,0.031720363,0.001562500,0.020069156
37025,28213,0.003229563,0.000000000,0.000000000,0.002929658
37025,28083,0.094514138,0.093046399,0.092968750,0.094376850
37025,28078,0.010490586,0.000995149,0.002343750,0.009626020
37025,28097,0.002328800,0.001990297,0.003906250,0.002321804
37025,28215,0.006601929,0.004602563,0.007812500,0.006457206
37027,28630,0.232386173,0.211545765,0.219432314,0.230805665
37027,28624,0.000206841,0.000000000,0.000000000,0.000189457
37027,28606,0.004524653,0.000379795,0.000000000,0.004168048
37027,28681,0.000077565,0.000000000,0.000000000,0.000071046
37027,28645,0.576802751,0.632358526,0.592794760,0.580613840
37027,28605,0.003542157,0.000759590,0.003275109,0.003362857
37027,28638,0.146236782,0.133687809,0.175764192,0.146094823
37027,28633,0.000000000,0.000000000,0.003275109,0.000071046
37027,28667,0.000077565,0.000379795,0.002183406,0.000142093
37027,28661,0.000000000,0.000000000,0.001091703,0.000023682
37027,28611,0.009256147,0.004557539,0.001091703,0.008786056
37027,28601,0.022726685,0.015571591,0.000000000,0.021787524
37027,28655,0.004162681,0.000759590,0.001091703,0.003883863
37029,27921,0.492544493,0.755319149,0.916666667,0.500701590
37029,27976,0.326118326,0.170212766,0.083333333,0.321328344
37029,27909,0.000962001,0.000000000,0.000000000,0.000935454
37029,27973,0.047378547,0.000000000,0.000000000,0.046071094
37029,27974,0.132996633,0.074468085,0.000000000,0.130963517
37031,28516,0.162715475,0.177641654,0.183953033,0.164312994
37031,28570,0.262829869,0.107635091,0.152641879,0.248228084
37031,28577,0.003135971,0.001312623,0.000978474,0.002948752
37031,28553,0.003569879,0.000875082,0.000978474,0.003304023
37031,28512,0.129541241,0.088164515,0.158512720,0.126707523
37031,28557,0.193010138,0.453511267,0.374755382,0.217461586
37031,28594,0.093704390,0.083570335,0.063600783,0.092335021
37031,28579,0.004871603,0.002844017,0.000978474,0.004636291
37031,28528,0.006666404,0.000000000,0.005870841,0.006110667
37031,28575,0.004851880,0.004812951,0.001956947,0.004796163
37031,28520,0.003096525,0.001531394,0.000978474,0.002930989
37031,28584,0.082481953,0.060161890,0.050880626,0.080095923
37031,28531,0.024811645,0.014438854,0.000978474,0.023536726
37031,28581,0.002307601,0.001531394,0.000000000,0.002202682
37031,28532,0.000019723,0.000000000,0.000000000,0.000017764
37031,28511,0.007120035,0.000875082,0.000978474,0.006501465
37031,28582,0.009447359,0.000875082,0.001956947,0.008615330
37031,28524,0.005818311,0.000218771,0.000000000,0.005258016
37033,27315,0.098081625,0.118367347,0.075471698,0.098426637
37033,27314,0.045044198,0.053061224,0.037735849,0.045188438
37033,27343,0.023321422,0.040816327,0.075471698,0.023966337
37033,27379,0.198796314,0.187755102,0.339622642,0.199231614
37033,27244,0.064039872,0.028571429,0.000000000,0.062934504
37033,27326,0.054259921,0.044897959,0.037735849,0.053969996
37033,27249,0.023603536,0.069387755,0.037735849,0.024698134
37033,27311,0.142091405,0.122448980,0.150943396,0.141694109
37033,27302,0.038743652,0.073469388,0.037735849,0.039517014
37033,27320,0.076358849,0.089795918,0.000000000,0.076289791
37033,27291,0.048711680,0.024489796,0.056603774,0.048207098
37033,27305,0.058209517,0.020408163,0.056603774,0.057354555
37033,27217,0.057457213,0.057142857,0.056603774,0.057446030
37033,27212,0.071280797,0.069387755,0.037735849,0.071075741
37035,28609,0.036308425,0.006549734,0.005056890,0.032658551
37035,28603,0.030719493,0.148423623,0.002528445,0.042395190
37035,28092,0.002107302,0.000111012,0.000000000,0.001862262
37035,28658,0.165063285,0.141762877,0.111251580,0.161671897
37035,28168,0.021334799,0.004329485,0.001264223,0.019208884
37035,28682,0.008769519,0.003441385,0.000000000,0.008058305
37035,28650,0.058886664,0.029640320,0.018963338,0.055132140
37035,28601,0.265729506,0.231349911,0.529077118,0.266958651
37035,28612,0.000340310,0.000111012,0.000000000,0.000310377
37035,28673,0.044070104,0.006549734,0.003792668,0.039452357
37035,28610,0.055090902,0.015874778,0.010113780,0.050212091
37035,28602,0.152079161,0.286301066,0.197850822,0.166810360
37035,28613,0.148820042,0.123001776,0.118204804,0.145589774
37035,28037,0.010497245,0.002553286,0.001896334,0.009518226
37035,28090,0.000183244,0.000000000,0.000000000,0.000160936
37037,27713,0.007964703,0.001721170,0.000000000,0.007487057
37037,27332,0.000487050,0.013339071,0.000000000,0.001274393
37037,27349,0.003810452,0.000860585,0.000000000,0.003584229
37037,27540,0.000114600,0.000000000,0.000000000,0.000106199
37037,27325,0.000028650,0.000000000,0.000000000,0.000026550
37037,27519,0.046241118,0.000430293,0.000000000,0.042878003
37037,27502,0.002893651,0.002151463,0.000000000,0.002814284
37037,27562,0.016874857,0.010757315,0.013729977,0.016460905
37037,27330,0.013121705,0.004302926,0.011441648,0.012558078
37037,27312,0.322856979,0.412650602,0.366132723,0.328899509
37037,27355,0.008566353,0.004302926,0.004576659,0.008257003
37037,27207,0.052601421,0.034423408,0.004576659,0.050922607
37037,27516,0.069189778,0.012908778,0.032036613,0.065286075
37037,27208,0.012090305,0.007314974,0.002288330,0.011681933
37037,27252,0.020312858,0.009036145,0.002288330,0.019407938
37037,27559,0.031887463,0.014629948,0.016018307,0.030638524
37037,27344,0.220318588,0.339070568,0.247139588,0.227956989
37037,27523,0.033577813,0.025817556,0.018306636,0.032921811
37037,27213,0.000000000,0.000000000,0.002288330,0.000026550
37037,27517,0.136374055,0.106282272,0.276887872,0.136147617
37037,27256,0.000000000,0.000000000,0.002288330,0.000026550
37037,27298,0.000687600,0.000000000,0.000000000,0.000637196
37039,28905,0.095792521,0.042307692,0.060606061,0.091593547
37039,28906,0.762027968,0.801538462,0.787878788,0.765128786
37039,28903,0.000000000,0.000769231,0.007575758,0.000113218
37039,28902,0.011211729,0.003846154,0.000000000,0.010585904
37039,28901,0.130967782,0.151538462,0.143939394,0.132578545
37041,27944,0.000256148,0.000000000,0.000000000,0.000233399
37041,27946,0.009093238,0.004950495,0.000000000,0.008635780
37041,27932,0.862704918,0.958745875,1.000000000,0.871980394
37041,27919,0.011270492,0.000000000,0.000000000,0.010269576
37041,27980,0.116675205,0.036303630,0.000000000,0.108880850
37043,28734,0.001069376,0.000000000,0.000000000,0.000984858
37043,28902,0.074455287,0.040564374,0.040000000,0.071771513
37043,28909,0.080069509,0.024691358,0.000000000,0.075464730
37043,28904,0.844405828,0.934744268,0.960000000,0.851778899
37045,28086,0.219865305,0.188462479,0.177658143,0.216202755
37045,28040,0.000943720,0.000000000,0.000000000,0.000842896
37045,28612,0.000321723,0.000000000,0.000000000,0.000287351
37045,28152,0.239576184,0.243705695,0.269179004,0.240742515
37045,28090,0.071722718,0.028599364,0.014804845,0.066722860
37045,28089,0.000000000,0.000000000,0.000672948,0.000019157
37045,28017,0.000042896,0.000000000,0.001345895,0.000076627
37045,28021,0.024558167,0.005622097,0.014804845,0.022796498
37045,28136,0.010895676,0.011733073,0.000672948,0.010670294
37045,28038,0.000000000,0.000000000,0.000672948,0.000019157
37045,28169,0.000000000,0.000000000,0.000672948,0.000019157
37045,28042,0.000000000,0.000000000,0.000672948,0.000019157
37045,28150,0.294676561,0.331948179,0.450874832,0.302044022
37045,28114,0.028783459,0.009044243,0.018842530,0.026953507
37045,28073,0.049180679,0.020043999,0.046433378,0.046819026
37045,28020,0.022649279,0.006110975,0.002018843,0.020765886
37045,28151,0.036783631,0.154729895,0.000672948,0.044999138
37047,28423,0.033459932,0.019495958,0.000000000,0.031942905
37047,28439,0.023927079,0.014265335,0.018561485,0.023143016
37047,28463,0.144056210,0.137898241,0.222737819,0.144782428
37047,28436,0.036650209,0.042320495,0.020881671,0.036827882
37047,28320,0.005051272,0.000951022,0.004640371,0.004746397
37047,28430,0.028180782,0.004279601,0.000000000,0.026018570
37047,28432,0.034447398,0.010936757,0.000000000,0.032220067
37047,28424,0.000000000,0.000475511,0.000000000,0.000034645
37047,28450,0.041017850,0.017593913,0.048723898,0.039426275
37047,28433,0.024914546,0.003804089,0.000000000,0.023004435
37047,28442,0.029282188,0.010461246,0.004640371,0.027542960
37047,28456,0.040410179,0.013789824,0.000000000,0.037867239
37047,28431,0.136308393,0.118877794,0.132250580,0.134977827
37047,28438,0.030611470,0.013314313,0.004640371,0.028963415
37047,28455,0.036650209,0.013789824,0.004640371,0.034506652
37047,28472,0.355032283,0.577746077,0.538283063,0.373995288
37049,28564,0.008037380,0.022361855,0.002680965,0.009194823
37049,28586,0.059591680,0.026797265,0.016085791,0.056286803
37049,28530,0.005230399,0.002217705,0.000000000,0.004912303
37049,28527,0.010164409,0.000924044,0.001340483,0.009273546
37049,28560,0.253534878,0.247643689,0.301608579,0.253597632
37049,28523,0.022630193,0.008501201,0.000000000,0.021160689
37049,28563,0.017364925,0.059878026,0.001340483,0.020798564
37049,28532,0.216311871,0.192016263,0.310991957,0.215354095
37049,28526,0.016074760,0.004620218,0.000000000,0.014910099
37049,28562,0.338616036,0.291997782,0.360589812,0.334902541
37049,28533,0.000000000,0.011088523,0.001340483,0.000960418
37049,28573,0.001202992,0.000000000,0.000000000,0.001086375
37049,28561,0.034276549,0.111994086,0.001340483,0.040510754
37049,28519,0.016841885,0.019959342,0.002680965,0.016941147
37049,28501,0.000122043,0.000000000,0.000000000,0.000110212
37051,28314,0.167942656,0.090862610,0.218377547,0.164525324
37051,28309,0.005524124,0.023299978,0.000128156,0.006563455
37051,28310,0.000000000,0.000073041,0.077662438,0.003134553
37051,28302,0.009020993,0.040537579,0.000128156,0.010890895
37051,28399,0.000081323,0.000000000,0.000000000,0.000072296
37051,28304,0.104360050,0.110656636,0.115724721,0.105263158
37051,28395,0.008672468,0.002848587,0.000128156,0.007916426
37051,28348,0.092672839,0.037396830,0.051518647,0.087106503
37051,28306,0.123116512,0.106128113,0.064077919,0.119536479
37051,28356,0.011727872,0.002483383,0.000128156,0.010606874
37051,28382,0.002718496,0.000584325,0.000000000,0.002458068
37051,28308,0.009880688,0.000292163,0.000000000,0.008804635
37051,28318,0.001980785,0.000365203,0.000000000,0.001786747
37051,28301,0.054898521,0.148710832,0.072279892,0.062231472
37051,28390,0.046336420,0.052078007,0.056516724,0.047152565
37051,28391,0.015631353,0.007231028,0.001537870,0.014469553
37051,28331,0.003630470,0.008984004,0.000256312,0.003873007
37051,28342,0.000000000,0.000000000,0.000128156,0.000005164
37051,28384,0.002242179,0.000219122,0.000000000,0.002008799
37051,28307,0.032337326,0.001168651,0.017172882,0.029522639
37051,28311,0.108275149,0.063472354,0.099320774,0.104746757
37051,28312,0.059098249,0.034475203,0.012943740,0.055497604
37051,28305,0.024710434,0.071068585,0.039471998,0.028582789
37051,28344,0.002945038,0.000438244,0.000128156,0.002654301
37051,28371,0.007632701,0.000876488,0.001025247,0.006888788
37051,28303,0.103053080,0.195383829,0.171344355,0.112332686
37051,28334,0.001510276,0.000365203,0.000000000,0.001368462
37053,27956,0.011304273,0.012870013,0.000000000,0.011299435
37053,27947,0.033912820,0.034749035,0.000000000,0.033659585
37053,27958,0.381776141,0.257400257,0.132743363,0.371846901
37053,27973,0.037081442,0.012870013,0.000000000,0.035251054
37053,27966,0.044360709,0.120978121,0.283185841,0.051245325
37053,27964,0.017213325,0.082368082,0.106194690,0.022041856
37053,27939,0.100710799,0.072072072,0.017699115,0.098193682
37053,27927,0.100625161,0.205920206,0.097345133,0.107105912
37053,27950,0.081784705,0.007722008,0.000000000,0.076470120
37053,27923,0.031686221,0.039897040,0.061946903,0.032465982
37053,27917,0.025520253,0.069498069,0.017699115,0.028169014
37053,27965,0.020125032,0.012870013,0.070796460,0.020132092
37053,27916,0.032114413,0.002574003,0.168141593,0.031511101
37053,27941,0.020810140,0.014157014,0.000000000,0.020211665
37053,27929,0.060974565,0.054054054,0.044247788,0.060396276
37055,27954,0.137077380,0.083453237,0.127340824,0.132221232
37055,27968,0.000000000,0.000000000,0.007490637,0.000084893
37055,27948,0.323949639,0.173621103,0.400749064,0.311515769
37055,27981,0.019521856,0.012470024,0.011235955,0.018803854
37055,27978,0.004998350,0.002398082,0.003745318,0.004754022
37055,27953,0.012448720,0.006714628,0.000000000,0.011800161
37055,27915,0.000047154,0.000479616,0.003745318,0.000127340
37055,27949,0.336964210,0.436450839,0.333333333,0.345727747
37055,27959,0.164945537,0.282973621,0.093632959,0.174582962
37055,27936,0.000000000,0.000479616,0.003745318,0.000084893
37055,27943,0.000000000,0.000479616,0.000000000,0.000042447
37055,27920,0.000047154,0.000479616,0.014981273,0.000254680
37057,27012,0.030974400,0.015591779,0.012211077,0.029485297
37057,28127,0.001614959,0.000885897,0.000000000,0.001525299
37057,27294,0.000000000,0.000000000,0.000872220,0.000022937
37057,27299,0.030015519,0.012579731,0.011338857,0.028395798
37057,27374,0.000000000,0.000000000,0.000436110,0.000011468
37057,27373,0.000000000,0.000000000,0.000436110,0.000011468
37057,27351,0.007683670,0.009744862,0.000872220,0.007637965
37057,27295,0.226409619,0.129518072,0.151766245,0.218175146
37057,27127,0.025662701,0.023919206,0.011338857,0.025173173
37057,27284,0.003343469,0.002303331,0.001744440,0.003234093
37057,27292,0.241587706,0.306165840,0.369821195,0.249139869
37057,27360,0.251176523,0.329730687,0.336676843,0.258509565
37057,27262,0.010900970,0.003189227,0.000436110,0.010126611
37057,27239,0.038418350,0.029766123,0.013955517,0.037215010
37057,27107,0.074060990,0.041991495,0.031836023,0.070874811
37057,27293,0.011229009,0.088235294,0.000436110,0.015929630
37057,27265,0.046922116,0.006378455,0.055822067,0.044531859
37059,27014,0.000000000,0.000000000,0.738372093,0.022257273
37059,27006,0.369310983,0.271375465,0.090116279,0.353969506
37059,28625,0.000682195,0.000000000,0.000000000,0.000613389
37059,28634,0.009063444,0.002478315,0.000000000,0.008324571
37059,27055,0.000341097,0.000000000,0.000000000,0.000306695
37059,27028,0.620602280,0.726146221,0.171511628,0.614528566
37061,28578,0.007786233,0.000505306,0.000000000,0.007274044
37061,28458,0.108440984,0.074785245,0.168918919,0.106543348
37061,28574,0.002194302,0.000000000,0.000000000,0.002040682
37061,28521,0.034967262,0.015159171,0.000000000,0.033506682
37061,28325,0.000000000,0.000000000,0.006756757,0.000032914
37061,28518,0.113431251,0.114199090,0.074324324,0.113290764
37061,28464,0.033480800,0.015664477,0.047297297,0.032387598
37061,28398,0.144080694,0.240020212,0.195945946,0.150582582
37061,28525,0.004211644,0.000505306,0.000000000,0.003949707
37061,28453,0.066182976,0.038403234,0.114864865,0.064610625
37061,28466,0.226685542,0.363314805,0.243243243,0.235665855
37061,28341,0.029233764,0.014653866,0.128378378,0.028767033
37061,28365,0.083064944,0.031834260,0.000000000,0.079323284
37061,28508,0.033834720,0.009600808,0.000000000,0.032091370
37061,28349,0.053618829,0.051035877,0.013513514,0.053255217
37061,28478,0.000141568,0.000000000,0.000000000,0.000131657
37061,28572,0.057653513,0.028802425,0.006756757,0.055526298
37061,28393,0.000460096,0.000000000,0.000000000,0.000427885
37061,28444,0.000530879,0.001515917,0.000000000,0.000592456
37063,27701,0.080919047,0.152077681,0.147298521,0.089423145
37063,27503,0.010398964,0.001999143,0.000000000,0.009294561
37063,27704,0.113302851,0.096387263,0.099758527,0.111368964
37063,27707,0.148215586,0.133585606,0.162994265,0.147582230
37063,27617,0.002043376,0.000071398,0.000000000,0.001799711
37063,27703,0.170625287,0.126731401,0.158315726,0.166502877
37063,27717,0.004262092,0.040839640,0.000301841,0.007139643
37063,27710,0.000000000,0.002213337,0.001056444,0.000224964
37063,27572,0.005948046,0.001499357,0.000000000,0.005345852
37063,27560,0.019010817,0.010352706,0.085722910,0.020909801
37063,27583,0.000013488,0.000000000,0.000000000,0.000011840
37063,27706,0.000000000,0.000000000,0.000150921,0.000005920
37063,27712,0.058745380,0.010281308,0.001961968,0.052499467
37063,27722,0.008456745,0.017992289,0.000301841,0.008927514
37063,27715,0.008011653,0.027274025,0.000301841,0.009306401
37063,27705,0.149948747,0.135727545,0.147600362,0.148677449
37063,27709,0.009495293,0.050906754,0.023090854,0.013462313
37063,27713,0.167111759,0.130158503,0.161334138,0.163821071
37063,27613,0.003392139,0.000142796,0.000000000,0.002989652
37063,27278,0.003763049,0.000285592,0.000000000,0.003327097
37063,27702,0.010594535,0.042196202,0.000150921,0.012805181
37063,27517,0.025741145,0.009924318,0.009357078,0.023786971
37063,27708,0.000000000,0.009353134,0.000301841,0.000787374
37065,27891,0.021389105,0.002624672,0.000000000,0.019796134
37065,27819,0.000000000,0.000437445,0.000000000,0.000031077
37065,27852,0.035592014,0.010498688,0.000000000,0.033376841
37065,27803,0.004948985,0.000437445,0.000000000,0.004568339
37065,27843,0.004847293,0.000874891,0.000000000,0.004506184
37065,27809,0.028270228,0.015748031,0.007672634,0.027130337
37065,27804,0.000203383,0.000000000,0.000000000,0.000186463
37065,27829,0.005898105,0.000874891,0.000000000,0.005469575
37065,27834,0.000237280,0.000000000,0.000000000,0.000217540
37065,27802,0.062438561,0.224409449,0.002557545,0.073217726
37065,27864,0.079793905,0.016185477,0.015345269,0.074491889
37065,27812,0.001694858,0.001312336,0.000000000,0.001647088
37065,27815,0.000000000,0.000437445,0.002557545,0.000062154
37065,27881,0.000000000,0.000437445,0.000000000,0.000031077
37065,27801,0.387308905,0.337707787,0.391304348,0.383833675
37065,27886,0.360869123,0.386264217,0.580562660,0.365342781
37065,27822,0.006508254,0.001749781,0.000000000,0.006091118
37067,27110,0.000000000,0.000000000,0.000930727,0.000032624
37067,27115,0.004811824,0.012774214,0.000132961,0.005336304
37067,27113,0.002721572,0.006198458,0.000132961,0.002931472
37067,27102,0.003703036,0.011642322,0.000132961,0.004264382
37067,27040,0.029592454,0.014606802,0.002393299,0.027343313
37067,27120,0.002758709,0.018433676,0.000132961,0.004022035
37067,27265,0.001750719,0.001778688,0.001196649,0.001733716
37067,27284,0.125001326,0.115399127,0.080042548,0.122595168
37067,27357,0.000106104,0.000000000,0.000000000,0.000093211
37067,27052,0.003130073,0.000323398,0.000000000,0.002777674
37067,27117,0.003183125,0.007114752,0.000132961,0.003416166
37067,27106,0.120682886,0.078585673,0.178832602,0.119081130
37067,27114,0.004392713,0.024955533,0.000132961,0.006021401
37067,27104,0.079609961,0.041448822,0.074591145,0.076134372
37067,27094,0.000000000,0.000000000,0.000132961,0.000004661
37067,27050,0.008711153,0.001994287,0.000531844,0.007843667
37067,27127,0.082851444,0.043820406,0.064353145,0.078828157
37067,27107,0.082267871,0.042095618,0.064619067,0.078175683
37067,27023,0.033189385,0.022422250,0.009174312,0.031416614
37067,27103,0.098469978,0.178353905,0.185480654,0.108427165
37067,27108,0.000000000,0.000000000,0.000132961,0.000004661
37067,27155,0.000000000,0.000000000,0.000265922,0.000009321
37067,27010,0.001236114,0.002533283,0.000265922,0.001314269
37067,27150,0.000000000,0.000000000,0.000265922,0.000009321
37067,27009,0.006376861,0.000754595,0.000531844,0.005685843
37067,27199,0.000000000,0.000000000,0.000132961,0.000004661
37067,27157,0.000000000,0.000000000,0.000265922,0.000009321
37067,27012,0.057264422,0.066404355,0.052785534,0.057897729
37067,27019,0.004021348,0.000862394,0.000265922,0.003616569
37067,27045,0.022923807,0.011372824,0.024996676,0.021997688
37067,27152,0.000000000,0.000000000,0.000265922,0.000009321
37067,27116,0.004069095,0.014660702,0.000132961,0.004846948
37067,27285,0.006074464,0.029968199,0.000132961,0.007932217
37067,27101,0.061927701,0.139114968,0.147453796,0.071599679
37067,27051,0.026239562,0.015091899,0.011035767,0.024742739
37067,27235,0.000180377,0.000000000,0.000000000,0.000158458
37067,27021,0.000387280,0.000053900,0.000000000,0.000344879
37067,27130,0.002260019,0.005282165,0.000132961,0.002446777
37067,27109,0.023067047,0.000053900,0.000265922,0.020277954
37067,27105,0.097037571,0.091898884,0.097327483,0.096603408
37067,27099,0.000000000,0.000000000,0.000132961,0.000004661
37067,27111,0.000000000,0.000000000,0.000132961,0.000004661
37069,27508,0.021600326,0.024590164,0.048888889,0.021958760
37069,27557,0.000611330,0.000000000,0.000000000,0.000573669
37069,27596,0.250577367,0.313231850,0.324444444,0.254517640
37069,27544,0.015487026,0.001170960,0.000000000,0.014596679
37069,27525,0.160168455,0.121194379,0.106666667,0.157663257
37069,27882,0.016437984,0.007025761,0.000000000,0.015807757
37069,27589,0.019290857,0.011124122,0.000000000,0.018707971
37069,27549,0.360107322,0.453161593,0.448888889,0.365809351
37069,27597,0.088133406,0.030444965,0.017777778,0.084488638
37069,27587,0.030328760,0.025761124,0.053333333,0.030245084
37069,27537,0.016743649,0.006440281,0.000000000,0.016062721
37069,27816,0.020513517,0.005854801,0.000000000,0.019568474
37071,28016,0.075152632,0.052155695,0.012791813,0.071779613
37071,28021,0.037208696,0.041239387,0.041893188,0.037636655
37071,28033,0.003499367,0.000330797,0.000319795,0.003176089
37071,28055,0.005760926,0.031094939,0.000319795,0.007539032
37071,28056,0.132957338,0.083912228,0.083146786,0.127937882
37071,28034,0.083593925,0.065277318,0.068436201,0.081809368
37071,28006,0.001973047,0.000000000,0.000000000,0.001771923
37071,28077,0.000000000,0.000000000,0.000319795,0.000008358
37071,28080,0.000474648,0.000110266,0.000319795,0.000442981
37071,28086,0.018008711,0.006946742,0.005436521,0.016841630
37071,28164,0.046450376,0.038482743,0.022705469,0.045225837
37071,28098,0.022131636,0.029110155,0.035497282,0.023009929
37071,28101,0.007743280,0.006505679,0.000319795,0.007455451
37071,28052,0.149812002,0.175543059,0.177806204,0.152494066
37071,28054,0.165735984,0.225713971,0.388551327,0.176105780
37071,28120,0.107065743,0.065277318,0.050527662,0.102420514
37071,28032,0.014658253,0.011908700,0.025263831,0.014727024
37071,28012,0.110881543,0.113463447,0.086024944,0.110427602
37071,28053,0.009362668,0.052486492,0.000319795,0.012395105
37071,28092,0.007529223,0.000441063,0.000000000,0.006795159
37073,27946,0.093376544,0.119047619,0.000000000,0.093737692
37073,27926,0.168725947,0.087301587,0.066666667,0.166404096
37073,27935,0.146850314,0.150793651,0.066666667,0.146711304
37073,27979,0.134899737,0.103174603,0.000000000,0.133714061
37073,27919,0.001215313,0.000000000,0.000000000,0.001181568
37073,27969,0.000202552,0.007936508,0.000000000,0.000393856
37073,27938,0.103099048,0.301587302,0.066666667,0.107916503
37073,27937,0.351630545,0.230158730,0.800000000,0.349940922
37075,28733,0.010685885,0.050000000,0.000000000,0.011964585
37075,28771,0.923956262,0.907142857,0.800000000,0.922948074
37075,28702,0.065357853,0.042857143,0.200000000,0.065087341
37077,27581,0.065793741,0.010903427,0.005730659,0.062317022
37077,27565,0.440165396,0.616043614,0.398280802,0.448195886
37077,27596,0.016215340,0.000000000,0.000000000,0.015208547
37077,27572,0.010175126,0.000000000,0.000000000,0.009543363
37077,27507,0.030484839,0.004672897,0.005730659,0.028896240
37077,27525,0.086833144,0.012461059,0.002865330,0.082088134
37077,27582,0.000000000,0.000778816,0.008595989,0.000152085
37077,27544,0.010337279,0.002336449,0.000000000,0.009809513
37077,27522,0.218299011,0.220404984,0.389684814,0.220676020
37077,27587,0.047997406,0.005451713,0.005730659,0.045359492
37077,27509,0.070577266,0.126168224,0.183381089,0.074788031
37077,27574,0.003121453,0.000778816,0.000000000,0.002965667
37079,28501,0.003323442,0.004184100,0.000000000,0.003356831
37079,28580,0.562017804,0.790794979,0.882352941,0.575472754
37079,28554,0.000000000,0.002092050,0.029411765,0.000223789
37079,27863,0.004154303,0.002092050,0.000000000,0.004028197
37079,28513,0.033353116,0.031380753,0.000000000,0.033120734
37079,28551,0.054599407,0.012552301,0.000000000,0.052142777
37079,27888,0.114065282,0.062761506,0.000000000,0.110887322
37079,27534,0.000593472,0.000000000,0.000000000,0.000559472
37079,27828,0.053768546,0.018828452,0.000000000,0.051695200
37079,28538,0.105994065,0.054393305,0.029411765,0.102942822
37079,28530,0.014955490,0.000000000,0.000000000,0.014098691
37079,27883,0.053175074,0.020920502,0.058823529,0.051471411
37081,27244,0.000487370,0.000033297,0.000000000,0.000413328
37081,27235,0.011799901,0.008823627,0.000852466,0.010859855
37081,27377,0.019375929,0.007624946,0.005114799,0.017363102
37081,27417,0.003617632,0.012353078,0.000056831,0.004283276
37081,27413,0.000000000,0.000000000,0.000056831,0.000003333
37081,27263,0.012620109,0.023907036,0.008638327,0.013516486
37081,27404,0.003062902,0.021210002,0.000056831,0.004703271
37081,27455,0.054474492,0.014484068,0.039781769,0.049609339
37081,27408,0.034714215,0.058735391,0.036485565,0.037222837
37081,27420,0.002131748,0.017314288,0.000056831,0.003529953
37081,27415,0.004223873,0.011187694,0.000056831,0.004676604
37081,27233,0.002357603,0.000765824,0.000170493,0.002069972
37081,27284,0.004897474,0.000899011,0.000000000,0.004209944
37081,27357,0.008463596,0.006759232,0.001136622,0.007863228
37081,27401,0.038343735,0.073585722,0.085076154,0.044612738
