route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
9958,1,2058683,80 ROGERS AVE METRO,,0,330758,100397
9958,1,2058684,80 ROGERS AVE METRO,,0,328461,100397
9958,1,2058685,80 ROGERS AVE METRO,,0,328459,100397
9958,1,2058686,80 ROGERS AVE METRO,,0,330506,100397
9958,1,2058687,80 ROGERS AVE METRO,,0,328462,100397
9958,1,2058688,80 ROGERS AVE METRO,,0,328458,100397
9958,1,2058689,80 ROGERS AVE METRO,,0,328454,100397
9958,1,2058690,80 ROGERS AVE METRO,,0,328453,100397
9958,1,2058691,80 ROGERS AVE METRO,,0,328457,100397
9958,1,2058692,80 ROGERS AVE METRO,,0,330758,100397
9958,1,2058693,80 ROGERS AVE METRO,,0,328461,100397
9958,1,2058694,80 ROGERS AVE METRO,,0,330506,100397
9958,1,2058695,80 ROGERS AVE METRO,,0,328462,100397
9958,1,2058696,80 ROGERS AVE METRO,,0,328458,100397
9958,1,2058697,80 ROGERS AVE METRO,,0,328466,100397
9958,1,2058698,80 ROGERS AVE METRO,,0,328453,100397
9958,1,2058699,80 ROGERS AVE METRO,,0,328457,100397
9958,1,2058700,80 ROGERS AVE METRO,,0,330758,100397
9958,1,2058701,80 ROGERS AVE METRO,,0,328461,100397
9958,1,2058702,80 ROGERS AVE METRO,,0,330506,100397
9958,1,2058703,80 ROGERS AVE METRO,,0,328462,100397
9958,1,2058704,80 ROGERS AVE METRO,,0,328458,100397
9958,1,2058705,80 ROGERS AVE METRO,,0,328466,100397
9958,1,2058706,80 ROGERS AVE METRO,,0,328453,100397
9958,1,2058707,80 ROGERS AVE METRO,,0,328467,100397
9958,1,2058708,80 ROGERS AVE METRO,,0,330758,100397
9958,1,2075510,80 ROGERS AVE METRO,,0,328472,100968
9958,1,2058709,80 ROGERS AVE METRO,,0,328461,100397
9958,1,2058710,80 ROGERS AVE METRO,,0,330506,100397
9958,1,2058711,80 ROGERS AVE METRO,,0,328462,100397
9958,1,2058752,80 ROGERS AVE METRO,,0,328458,100397
9958,1,2058712,80 ROGERS AVE METRO,,0,328468,100397
9958,1,2058713,80 ROGERS AVE METRO,,0,328466,100397
9958,1,2058714,80 ROGERS AVE METRO,,0,328469,100397
9958,1,2058715,80 ROGERS AVE METRO,,0,328470,100397
9958,1,2058716,80 ROGERS AVE METRO,,0,328467,100397
9958,1,2058717,80 ROGERS AVE METRO,,0,330355,100397
9958,1,2058718,80 ROGERS AVE METRO,,0,328471,100397
9958,1,2058719,80 ROGERS AVE METRO,,0,328472,100397
9958,1,2058720,80 ROGERS AVE METRO,,0,328473,100397
9958,1,2058721,80 ROGERS AVE METRO,,0,328474,100397
9958,1,2058722,80 ROGERS AVE METRO,,0,328462,100397
9958,1,2058723,80 ROGERS AVE METRO,,0,328458,100397
9958,1,2058724,80 ROGERS AVE METRO,,0,328468,100397
9958,1,2058725,80 ROGERS AVE METRO,,0,328466,100397
9958,1,2058726,80 ROGERS AVE METRO,,0,328469,100397
9958,1,2058727,80 ROGERS AVE METRO,,0,328470,100397
9958,1,2058728,80 ROGERS AVE METRO,,0,328467,100397
9958,1,2058729,80 ROGERS AVE METRO,,0,330355,100397
9958,1,2058730,80 ROGERS AVE METRO,,0,328471,100397
9958,1,2058731,80 ROGERS AVE METRO,,0,328472,100397
9958,1,2058732,80 ROGERS AVE METRO,,0,328473,100397
9958,1,2058733,80 ROGERS AVE METRO,,0,328474,100397
9958,1,2058734,80 ROGERS AVE METRO,,0,328475,100397
9958,1,2058735,80 ROGERS AVE METRO,,0,328458,100397
9958,1,2058736,80 ROGERS AVE METRO,,0,328466,100397
9958,1,2058737,80 ROGERS AVE METRO,,0,328469,100397
9958,1,2058738,80 ROGERS AVE METRO,,0,328467,100397
9958,1,2058739,80 ROGERS AVE METRO,,0,328472,100397
9958,1,2058740,80 ROGERS AVE METRO,,0,328473,100397
9958,1,2058741,80 ROGERS AVE METRO,,0,328475,100397
9958,1,2058742,80 ROGERS AVE METRO,,0,328466,100397
9958,1,2058743,80 ROGERS AVE METRO,,0,328467,100397
9958,1,2058744,80 ROGERS AVE METRO,,0,328472,100397
9958,1,2058745,80 ROGERS AVE METRO,,0,328466,100397
9958,1,2058746,80 ROGERS AVE METRO,,0,328467,100397
9958,1,2058747,80 ROGERS AVE METRO,,0,328472,100397
9958,1,2058748,80 ROGERS AVE METRO,,0,328467,100397
9958,1,2058749,80 ROGERS AVE METRO,,0,328472,100397
9958,1,2058750,80 ROGERS AVE METRO,,0,328467,100397
9958,1,2058751,80 ROGERS AVE METRO,,0,328472,100397
9958,1,2076196,80 DOWNTOWN,,1,328458,100398
9958,1,2058758,80 DOWNTOWN,,1,328459,100398
9958,1,2075599,80 DOWNTOWN,,1,328456,100398
9958,1,2058759,80 DOWNTOWN,,1,328458,100398
9958,1,2058760,80 DOWNTOWN,,1,328457,100398
9958,1,2058755,80 DOWNTOWN,,1,328460,100398
9958,1,2058754,80 DOWNTOWN,,1,328461,100398
9958,1,2058761,80 DOWNTOWN,,1,328459,100398
9958,1,2058753,80 DOWNTOWN,,1,328456,100398
9958,1,2058757,80 DOWNTOWN,,1,328455,100398
9958,1,2058756,80 DOWNTOWN,,1,328458,100398
9958,1,2058762,80 DOWNTOWN,,1,328454,100398
9958,1,2058763,80 DOWNTOWN,,1,328453,100398
9958,1,2058764,80 DOWNTOWN,,1,328457,100398
9958,1,2058765,80 DOWNTOWN,,1,328464,100398
9958,1,2058766,80 DOWNTOWN,,1,328460,100398
9958,1,2058767,80 DOWNTOWN,,1,328461,100398
9958,1,2058768,80 DOWNTOWN,,1,328459,100398
9958,1,2058769,80 DOWNTOWN,,1,330506,100398
9958,1,2058770,80 DOWNTOWN,,1,328462,100398
9958,1,2058771,80 DOWNTOWN,,1,330432,100398
9958,1,2058772,80 DOWNTOWN,,1,328458,100398
9958,1,2058773,80 DOWNTOWN,,1,328454,100398
9958,1,2058774,80 DOWNTOWN,,1,328463,100398
9958,1,2058775,80 DOWNTOWN,,1,328453,100398
9958,1,2058776,80 DOWNTOWN,,1,328457,100398
9958,1,2058777,80 DOWNTOWN,,1,328464,100398
9958,1,2058778,80 DOWNTOWN,,1,330758,100398
9958,1,2058779,80 DOWNTOWN,,1,328461,100398
9958,1,2058780,80 DOWNTOWN,,1,330506,100398
9958,1,2058781,80 DOWNTOWN,,1,328462,100398
9958,1,2058782,80 DOWNTOWN,,1,328458,100398
9958,1,2058783,80 DOWNTOWN,,1,328454,100398
9958,1,2058784,80 DOWNTOWN,,1,328453,100398
9958,1,2058785,80 DOWNTOWN,,1,328457,100398
9958,1,2058786,80 DOWNTOWN,,1,330758,100398
9958,1,2058787,80 DOWNTOWN,,1,328461,100398
9958,1,2058788,80 DOWNTOWN,,1,330506,100398
9958,1,2058789,80 DOWNTOWN,,1,328462,100398
9958,1,2058790,80 DOWNTOWN,,1,328458,100398
9958,1,2058791,80 DOWNTOWN,,1,328466,100398
9958,1,2058792,80 DOWNTOWN,,1,328453,100398
9958,1,2058793,80 DOWNTOWN,,1,328467,100398
9958,1,2058794,80 DOWNTOWN,,1,330758,100398
9958,1,2058795,80 DOWNTOWN,,1,328461,100398
9958,1,2058796,80 DOWNTOWN,,1,330506,100398
9958,1,2058797,80 DOWNTOWN,,1,328462,100398
9958,1,2058798,80 DOWNTOWN,,1,328458,100398
9958,1,2058799,80 DOWNTOWN,,1,328466,100398
9958,1,2058800,80 DOWNTOWN,,1,328469,100398
9958,1,2058801,80 DOWNTOWN,,1,328467,100398
9958,1,2075509,80 DOWNTOWN,,1,328470,100966
9958,1,2058802,80 DOWNTOWN,,1,330355,100398
9958,1,2058803,80 DOWNTOWN,,1,328471,100398
9958,1,2058804,80 DOWNTOWN,,1,328472,100398
9958,1,2058805,80 DOWNTOWN,,1,330506,100398
9958,1,2058806,80 DOWNTOWN,,1,328474,100398
9958,1,2058807,80 DOWNTOWN,,1,328462,100398
9958,1,2058808,80 DOWNTOWN,,1,328458,100398
9958,1,2058809,80 DOWNTOWN,,1,328468,100398
9958,1,2058810,80 DOWNTOWN,,1,328466,100398
9958,1,2058811,80 DOWNTOWN,,1,328469,100398
9958,1,2058812,80 DOWNTOWN,,1,328470,100398
9958,1,2058813,80 DOWNTOWN,,1,328467,100398
9958,1,2058814,80 DOWNTOWN,,1,330355,100398
9958,1,2058815,80 DOWNTOWN,,1,328471,100398
9958,1,2058816,80 DOWNTOWN,,1,328472,100398
9958,1,2058817,80 DOWNTOWN,,1,328473,100398
9958,1,2058818,80 DOWNTOWN,,1,328474,100398
9958,1,2058819,80 DOWNTOWN,,1,328475,100398
9958,1,2058820,80 DOWNTOWN,,1,328458,100398
9958,1,2058821,80 DOWNTOWN,,1,328468,100398
9958,1,2058822,80 DOWNTOWN,,1,328466,100398
9958,1,2058823,80 DOWNTOWN,,1,328469,100398
9958,1,2058824,80 DOWNTOWN,,1,328470,100398
9958,1,2058840,80 DOWNTOWN,,1,328467,100398
9958,1,2058825,80 DOWNTOWN,,1,330355,100398
9958,1,2058826,80 DOWNTOWN,,1,328472,100398
9958,1,2058841,80 DOWNTOWN,,1,328473,100398
9958,1,2058827,80 DOWNTOWN,,1,328475,100398
9958,1,2058828,80 DOWNTOWN,,1,328466,100398
9958,1,2058829,80 DOWNTOWN,,1,328469,100398
9958,1,2058830,80 DOWNTOWN,,1,328467,100398
9958,1,2058831,80 DOWNTOWN,,1,328472,100398
9958,1,2058832,80 DOWNTOWN,,1,328473,100398
9958,1,2058833,80 DOWNTOWN,,1,328466,100398
9958,1,2058834,80 DOWNTOWN,,1,328467,100398
9958,1,2058835,80 DOWNTOWN,,1,328472,100398
9958,1,2058836,80 DOWNTOWN,,1,328466,100398
9958,1,2058837,80 DOWNTOWN,,1,328467,100398
9958,1,2058842,80 DOWNTOWN,,1,328472,100398
9958,1,2058838,80 DOWNTOWN,,1,328467,100398
9958,1,2058839,80 DOWNTOWN,,1,328472,100398
9958,1,2076190,80 DOWNTOWN,,1,328467,100398
9959,1,2059109,81 RANDALLSTOWN,,0,328497,100399
9959,1,2059108,81 RANDALLSTOWN,,0,328498,100399
9959,1,2059107,81 RANDALLSTOWN,,0,328497,100399
9959,1,2059105,81 DEER PARK ,,0,328498,100400
9959,1,2059106,81 DEER PARK ,,0,328497,100400
9959,1,2059104,81 DEER PARK ,,0,328498,100400
9959,1,2059103,81 DEER PARK ,,0,328497,100400
9959,1,2059096,81 DEER PARK ,,0,328498,100400
9959,1,2059095,81 DEER PARK ,,0,328497,100400
9959,1,2059094,81 DEER PARK ,,0,328498,100400
9959,1,2059093,81 DEER PARK ,,0,328497,100400
9959,1,2059092,81 DEER PARK ,,0,328498,100400
9959,1,2059091,81 DEER PARK ,,0,328497,100400
9959,1,2059090,81 DEER PARK ,,0,328498,100400
9959,1,2059089,81 DEER PARK ,,0,328497,100400
9959,1,2059088,81 DEER PARK ,,0,328498,100400
9959,1,2059087,81 DEER PARK ,,0,328497,100400
9959,1,2059086,81 DEER PARK ,,0,328498,100400
9959,1,2059085,81 DEER PARK ,,0,328497,100400
9959,1,2059084,81 DEER PARK ,,0,328496,100400
9959,1,2059083,81 DEER PARK ,,0,328494,100400
9959,1,2059082,81 DEER PARK ,,0,328496,100400
9959,1,2059081,81 DEER PARK ,,0,328494,100400
9959,1,2059080,81 DEER PARK ,,0,328496,100400
9959,1,2059079,81 DEER PARK ,,0,328494,100400
9959,1,2059078,81 DEER PARK ,,0,328495,100400
9959,1,2059077,81 DEER PARK ,,0,328494,100400
9959,1,2059076,81 DEER PARK ,,0,328495,100400
9959,1,2059075,81 DEER PARK ,,0,328494,100400
9959,1,2059074,81 DEER PARK ,,0,328495,100400
9959,1,2059073,81 RANDALLSTOWN,,0,328494,100399
9959,1,2059102,81 RANDALLSTOWN,,0,328495,100399
9959,1,2059101,81 RANDALLSTOWN,,0,328494,100399
9959,1,2059100,81 RANDALLSTOWN,,0,328495,100399
9959,1,2059099,81 RANDALLSTOWN,,0,328495,100399
9959,1,2059098,81 RANDALLSTOWN,,0,328495,100399
9959,1,2059097,81 RANDALLSTOWN,,0,328495,100399
9959,1,2059110,81 MILFORD MILL METRO STATION,,1,328498,100401
9959,1,2059145,81 MILFORD MILL METRO STATION,,1,328497,100401
9959,1,2059111,81 MILFORD MILL METRO STATION,,1,328498,100401
9959,1,2059144,81 MILFORD MILL METRO STATION,,1,328497,100402
9959,1,2059138,81 MILFORD MILL METRO STATION,,1,328498,100402
9959,1,2059137,81 MILFORD MILL METRO STATION,,1,328497,100402
9959,1,2059136,81 MILFORD MILL METRO STATION,,1,328498,100402
9959,1,2059135,81 MILFORD MILL METRO STATION,,1,328497,100402
9959,1,2059134,81 MILFORD MILL METRO STATION,,1,328498,100402
9959,1,2059133,81 MILFORD MILL METRO STATION,,1,328497,100402
9959,1,2059132,81 MILFORD MILL METRO STATION,,1,328498,100402
9959,1,2059131,81 MILFORD MILL METRO STATION,,1,328497,100402
9959,1,2059130,81 MILFORD MILL METRO STATION,,1,328498,100402
9959,1,2059129,81 MILFORD MILL METRO STATION,,1,328497,100402
9959,1,2059128,81 MILFORD MILL METRO STATION,,1,328498,100402
9959,1,2059127,81 MILFORD MILL METRO STATION,,1,328497,100402
9959,1,2059126,81 MILFORD MILL METRO STATION,,1,328498,100402
9959,1,2059125,81 MILFORD MILL METRO STATION,,1,328497,100402
9959,1,2059124,81 MILFORD MILL METRO STATION,,1,328498,100402
9959,1,2059123,81 MILFORD MILL METRO STATION,,1,328497,100402
9959,1,2059122,81 MILFORD MILL METRO STATION,,1,328496,100402
9959,1,2059121,81 MILFORD MILL METRO STATION,,1,328494,100402
9959,1,2059120,81 MILFORD MILL METRO STATION,,1,328496,100402
9959,1,2059119,81 MILFORD MILL METRO STATION,,1,328494,100402
9959,1,2059118,81 MILFORD MILL METRO STATION,,1,328496,100402
9959,1,2059117,81 MILFORD MILL METRO STATION,,1,328494,100402
9959,1,2059116,81 MILFORD MILL METRO STATION,,1,328495,100402
9959,1,2059115,81 MILFORD MILL METRO STATION,,1,328494,100402
9959,1,2059114,81 MILFORD MILL METRO STATION,,1,328495,100402
9959,1,2059113,81 MILFORD MILL METRO STATION,,1,328494,100402
9959,1,2059112,81 MILFORD MILL METRO STATION,,1,328495,100401
9959,1,2059143,81 MILFORD MILL METRO STATION,,1,328494,100401
9959,1,2059142,81 MILFORD MILL METRO STATION,,1,328495,100401
9959,1,2059141,81 MILFORD MILL METRO STATION,,1,328495,100401
9959,1,2059140,81 MILFORD MILL METRO STATION,,1,328495,100401
9959,1,2059139,81 MILFORD MILL METRO STATION,,1,328495,100401
9960,1,2059322,82 PARK CIRCLE,,0,328511,100403
9960,1,2059321,82 PARK CIRCLE,,0,328514,100403
9960,1,2059320,82 PARK CIRCLE,,0,328512,100403
9960,1,2059319,82 PARK CIRCLE,,0,328511,100403
9960,1,2059318,82 PARK CIRCLE,,0,328514,100403
9960,1,2059317,82 PARK CIRCLE,,0,328513,100403
9960,1,2075470,82 EASTERWOOD,,0,330349,100927
9960,1,2059316,82 PARK CIRCLE,,0,328512,100403
9960,1,2059315,82 PARK CIRCLE,,0,328511,100403
9960,1,2059314,82 PARK CIRCLE,,0,328514,100403
9960,1,2059313,82 PARK CIRCLE,,0,328513,100403
9960,1,2059312,82 PARK CIRCLE,,0,330349,100403
9960,1,2059311,82 PARK CIRCLE,,0,328511,100403
9960,1,2059310,82 PARK CIRCLE,,0,328514,100403
9960,1,2059309,82 PARK CIRCLE,,0,328513,100403
9960,1,2059308,82 PARK CIRCLE,,0,330349,100403
9960,1,2059307,82 PARK CIRCLE,,0,328511,100403
9960,1,2059306,82 PARK CIRCLE,,0,328510,100403
9960,1,2059305,82 PARK CIRCLE,,0,328513,100403
9960,1,2059304,82 PARK CIRCLE,,0,330349,100403
9960,1,2059303,82 PARK CIRCLE,,0,328511,100403
9960,1,2059302,82 PARK CIRCLE,,0,328510,100403
9960,1,2059301,82 PARK CIRCLE,,0,328508,100403
9960,1,2059300,82 PARK CIRCLE,,0,330349,100403
9960,1,2059299,82 PARK CIRCLE,,0,328511,100403
9960,1,2059298,82 PARK CIRCLE,,0,328510,100403
9960,1,2059297,82 PARK CIRCLE,,0,328508,100403
9960,1,2059296,82 PARK CIRCLE,,0,328509,100403
9960,1,2059295,82 PARK CIRCLE,,0,328507,100403
9960,1,2059294,82 PARK CIRCLE,,0,328510,100403
9960,1,2059293,82 PARK CIRCLE,,0,328508,100403
9960,1,2059292,82 PARK CIRCLE,,0,328509,100403
9960,1,2059291,82 PARK CIRCLE,,0,328507,100403
9960,1,2059290,82 PARK CIRCLE,,0,328508,100403
9960,1,2059289,82 PARK CIRCLE,,0,328509,100403
9960,1,2059288,82 PARK CIRCLE,,0,328507,100403
9960,1,2059287,82 PARK CIRCLE,,0,328508,100403
9960,1,2059286,82 PARK CIRCLE,,0,328509,100403
9960,1,2059285,82 PARK CIRCLE,,0,328507,100403
9960,1,2059284,82 PARK CIRCLE,,0,328508,100403
9960,1,2059283,82 PARK CIRCLE,,0,328507,100403
9960,1,2059362,82 REISTERSTOWN PLAZA METRO,,1,328514,100404
9960,1,2059361,82 REISTERSTOWN PLAZA METRO,,1,328512,100404
9960,1,2059360,82 REISTERSTOWN PLAZA METRO,,1,328511,100404
9960,1,2059359,82 REISTERSTOWN PLAZA METRO,,1,328514,100404
9960,1,2059358,82 REISTERSTOWN PLAZA METRO,,1,328512,100404
9960,1,2059357,82 REISTERSTOWN PLAZA METRO,,1,328511,100404
9960,1,2059356,82 REISTERSTOWN PLAZA METRO,,1,328514,100404
9960,1,2059355,82 REISTERSTOWN PLAZA METRO,,1,328513,100404
9960,1,2059354,82 REISTERSTOWN PLAZA METRO,,1,330349,100404
9960,1,2059353,82 REISTERSTOWN PLAZA METRO,,1,328511,100404
9960,1,2059352,82 REISTERSTOWN PLAZA METRO,,1,328514,100404
9960,1,2059351,82 REISTERSTOWN PLAZA METRO,,1,328513,100404
9960,1,2059350,82 REISTERSTOWN PLAZA METRO,,1,330349,100404
9960,1,2059349,82 REISTERSTOWN PLAZA METRO,,1,328511,100404
9960,1,2059348,82 REISTERSTOWN PLAZA METRO,,1,328514,100404
9960,1,2059347,82 REISTERSTOWN PLAZA METRO,,1,328513,100404
9960,1,2059346,82 REISTERSTOWN PLAZA METRO,,1,330349,100404
9960,1,2059345,82 REISTERSTOWN PLAZA METRO,,1,328511,100404
9960,1,2059344,82 REISTERSTOWN PLAZA METRO,,1,328510,100404
9960,1,2059343,82 REISTERSTOWN PLAZA METRO,,1,328513,100404
9960,1,2059342,82 REISTERSTOWN PLAZA METRO,,1,330349,100404
9960,1,2059341,82 REISTERSTOWN PLAZA METRO,,1,328511,100404
9960,1,2059340,82 REISTERSTOWN PLAZA METRO,,1,328510,100404
9960,1,2059339,82 REISTERSTOWN PLAZA METRO,,1,328508,100404
9960,1,2059338,82 REISTERSTOWN PLAZA METRO,,1,328509,100404
9960,1,2059337,82 REISTERSTOWN PLAZA METRO,,1,328511,100404
9960,1,2059336,82 REISTERSTOWN PLAZA METRO,,1,328510,100404
9960,1,2059335,82 REISTERSTOWN PLAZA METRO,,1,328508,100404
9960,1,2059334,82 REISTERSTOWN PLAZA METRO,,1,328509,100404
9960,1,2059333,82 REISTERSTOWN PLAZA METRO,,1,328507,100404
9960,1,2059332,82 REISTERSTOWN PLAZA METRO,,1,328510,100404
9960,1,2059331,82 REISTERSTOWN PLAZA METRO,,1,328508,100404
9960,1,2059330,82 REISTERSTOWN PLAZA METRO,,1,328509,100404
9960,1,2059329,82 REISTERSTOWN PLAZA METRO,,1,328507,100404
9960,1,2059328,82 REISTERSTOWN PLAZA METRO,,1,328508,100404
9960,1,2059327,82 REISTERSTOWN PLAZA METRO,,1,328509,100404
9960,1,2059326,82 REISTERSTOWN PLAZA METRO,,1,328507,100404
9960,1,2059325,82 REISTERSTOWN PLAZA METRO,,1,328508,100404
9960,1,2059324,82 REISTERSTOWN PLAZA METRO,,1,328509,100404
9960,1,2059323,82 REISTERSTOWN PLAZA METRO,,1,328507,100404
9961,1,2059513,83 MONDAWMIN METRO,,0,328531,100405
9961,1,2059512,83 MONDAWMIN METRO,,0,328530,100405
9961,1,2059511,83 MONDAWMIN METRO,,0,328531,100405
9961,1,2059510,83 MONDAWMIN METRO,,0,328530,100405
9961,1,2075631,83 MONDAWMIN METRO,,0,330679,100405
9961,1,2075632,83 MONDAWMIN METRO,,0,328531,100405
9961,1,2075633,83 MONDAWMIN METRO,,0,328532,100405
9961,1,2075634,83 MONDAWMIN METRO,,0,330680,100405
9961,1,2075635,83 MONDAWMIN METRO,,0,328530,100405
9961,1,2075636,83 MONDAWMIN METRO,,0,330679,100405
9961,1,2075637,83 MONDAWMIN METRO,,0,330851,100405
9961,1,2075638,83 MONDAWMIN METRO,,0,328532,100405
9961,1,2075639,83 MONDAWMIN METRO,,0,330680,100405
9961,1,2075640,83 MONDAWMIN METRO,,0,328530,100405
9961,1,2075641,83 MONDAWMIN METRO,,0,330679,100405
9961,1,2075642,83 MONDAWMIN METRO,,0,330851,100405
9961,1,2075643,83 MONDAWMIN METRO,,0,328532,100405
9961,1,2075644,83 MONDAWMIN METRO,,0,330680,100405
9961,1,2075645,83 MONDAWMIN METRO,,0,328530,100405
9961,1,2075646,83 MONDAWMIN METRO,,0,330679,100405
9961,1,2075647,83 MONDAWMIN METRO,,0,330851,100405
9961,1,2075648,83 MONDAWMIN METRO,,0,328532,100405
9961,1,2075649,83 MONDAWMIN METRO,,0,330680,100405
9961,1,2075650,83 MONDAWMIN METRO,,0,328530,100405
9961,1,2075651,83 MONDAWMIN METRO,,0,330679,100405
9961,1,2075652,83 MONDAWMIN METRO,,0,330851,100405
9961,1,2075653,83 MONDAWMIN METRO,,0,328532,100405
9961,1,2075654,83 MONDAWMIN METRO,,0,330680,100405
9961,1,2075655,83 MONDAWMIN METRO,,0,330855,100405
9961,1,2075656,83 MONDAWMIN METRO,,0,330679,100405
9961,1,2076198,83 MONDAWMIN METRO,,0,330682,100949
9961,1,2075657,83 MONDAWMIN METRO,,0,330851,100405
9961,1,2075658,83 MONDAWMIN METRO,,0,328532,100405
9961,1,2075659,83 MONDAWMIN METRO,,0,330680,100405
9961,1,2075660,83 MONDAWMIN METRO,,0,330855,100405
9961,1,2075661,83 MONDAWMIN METRO,,0,330679,100405
9961,1,2075662,83 MONDAWMIN METRO,,0,330682,100405
9961,1,2075663,83 MONDAWMIN METRO,,0,328532,100405
9961,1,2075664,83 MONDAWMIN METRO,,0,330680,100405
9961,1,2075665,83 MONDAWMIN METRO,,0,330855,100405
9961,1,2075666,83 MONDAWMIN METRO,,0,330679,100405
9961,1,2075667,83 MONDAWMIN METRO,,0,330682,100405
9961,1,2075668,83 MONDAWMIN METRO,,0,328532,100405
9961,1,2059487,83 MONDAWMIN METRO,,0,328528,100405
9961,1,2059486,83 MONDAWMIN METRO,,0,328527,100405
9961,1,2059485,83 MONDAWMIN METRO,,0,328528,100405
9961,1,2059484,83 MONDAWMIN METRO,,0,328527,100405
9961,1,2059483,83 MONDAWMIN METRO,,0,328528,100405
9961,1,2059482,83 MONDAWMIN METRO,,0,328527,100405
9961,1,2059514,83 MONDAWMIN METRO,,0,328527,100405
9961,1,2059515,83 MONDAWMIN METRO,,0,328527,100405
9961,1,2059516,83 MONDAWMIN METRO,,0,328527,100405
9961,1,2059548,83 OLD COURT METRO,,1,328530,100406
9961,1,2059547,83 OLD COURT METRO,,1,328531,100406
9961,1,2059546,83 OLD COURT METRO,,1,328530,100406
9961,1,2059545,83 OLD COURT METRO,,1,328531,100406
9961,1,2059544,83 OLD COURT METRO,,1,328532,100406
9961,1,2075669,83 OLD COURT METRO,,1,330680,100406
9961,1,2075670,83 OLD COURT METRO,,1,328530,100406
9961,1,2075671,83 OLD COURT METRO,,1,330679,100406
9961,1,2075492,83 FALLSTAFF,,1,328531,100950
9961,1,2075672,83 OLD COURT METRO,,1,330851,100406
9961,1,2075673,83 OLD COURT METRO,,1,328532,100406
9961,1,2075674,83 OLD COURT METRO,,1,330680,100406
9961,1,2075675,83 OLD COURT METRO,,1,328530,100406
9961,1,2075676,83 OLD COURT METRO,,1,330679,100406
9961,1,2075677,83 OLD COURT METRO,,1,330851,100406
9961,1,2075678,83 OLD COURT METRO,,1,328532,100406
9961,1,2075679,83 OLD COURT METRO,,1,330680,100406
9961,1,2075680,83 OLD COURT METRO,,1,328530,100406
9961,1,2075681,83 OLD COURT METRO,,1,330679,100406
9961,1,2075682,83 OLD COURT METRO,,1,330851,100406
9961,1,2075683,83 OLD COURT METRO,,1,328532,100406
9961,1,2075684,83 OLD COURT METRO,,1,330680,100406
9961,1,2075685,83 OLD COURT METRO,,1,328530,100406
9961,1,2075686,83 OLD COURT METRO,,1,330679,100406
9961,1,2075687,83 OLD COURT METRO,,1,330851,100406
9961,1,2075688,83 OLD COURT METRO,,1,328532,100406
9961,1,2075689,83 OLD COURT METRO,,1,330680,100406
9961,1,2075690,83 OLD COURT METRO,,1,328530,100406
9961,1,2075691,83 OLD COURT METRO,,1,330679,100406
9961,1,2075692,83 OLD COURT METRO,,1,330851,100406
9961,1,2075693,83 OLD COURT METRO,,1,328532,100406
9961,1,2075694,83 OLD COURT METRO,,1,330680,100406
9961,1,2075695,83 OLD COURT METRO,,1,330855,100406
9961,1,2075696,83 OLD COURT METRO,,1,330679,100406
9961,1,2075697,83 OLD COURT METRO,,1,330682,100406
9961,1,2075698,83 OLD COURT METRO,,1,328532,100406
9961,1,2075699,83 OLD COURT METRO,,1,330680,100406
9961,1,2075700,83 OLD COURT METRO,,1,330855,100406
9961,1,2075701,83 OLD COURT METRO,,1,330679,100406
9961,1,2075702,83 OLD COURT METRO,,1,330682,100406
9961,1,2075703,83 OLD COURT METRO,,1,328532,100406
9961,1,2075704,83 OLD COURT METRO,,1,330680,100406
9961,1,2075705,83 OLD COURT METRO,,1,330855,100406
9961,1,2059521,83 OLD COURT METRO,,1,328527,100406
9961,1,2059520,83 OLD COURT METRO,,1,328528,100406
9961,1,2059519,83 OLD COURT METRO,,1,328527,100406
9961,1,2059518,83 OLD COURT METRO,,1,328528,100406
9961,1,2059517,83 OLD COURT METRO,,1,328527,100406
9961,1,2059549,83 OLD COURT METRO,,1,328527,100406
9961,1,2059550,83 OLD COURT METRO,,1,328527,100406
9961,1,2059551,83 OLD COURT METRO,,1,328527,100406
9961,1,2059552,83 OLD COURT METRO,,1,328527,100406
9962,1,2059731,85 PENN-NORTH METRO,,0,328546,100407
9962,1,2059730,85 PENN-NORTH METRO,,0,328545,100407
9962,1,2059729,85 PENN-NORTH METRO,,0,328546,100407
9962,1,2059728,85 PENN-NORTH METRO,,0,328545,100407
9962,1,2059732,85 PENN-NORTH METRO,,0,328547,100407
9962,1,2059733,85 PENN-NORTH METRO,,0,328546,100407
9962,1,2059734,85 PENN-NORTH METRO,,0,328548,100407
9962,1,2059735,85 PENN-NORTH METRO,,0,328549,100407
9962,1,2059736,85 PENN-NORTH METRO,,0,328545,100407
9962,1,2059737,85 PENN-NORTH METRO,,0,328550,100407
9962,1,2059738,85 PENN-NORTH METRO,,0,328547,100407
9962,1,2059739,85 PENN-NORTH METRO,,0,328546,100407
9962,1,2059740,85 PENN-NORTH METRO,,0,328548,100407
9962,1,2059741,85 PENN-NORTH METRO,,0,328549,100407
9962,1,2059742,85 PENN-NORTH METRO,,0,330550,100407
9962,1,2059743,85 PENN-NORTH METRO,,0,328550,100407
9962,1,2059744,85 PENN-NORTH METRO,,0,328547,100407
9962,1,2059745,85 PENN-NORTH METRO,,0,328546,100407
9962,1,2059746,85 PENN-NORTH METRO,,0,328548,100407
9962,1,2059747,85 PENN-NORTH METRO,,0,328549,100407
